YEAR,STATE,ENERGY SOURCE,GENERATION (Megawatthours),,,,,,
2007,IL,Total,"200,260,681",,,,,,
2007,IL,Coal,"95,264,914",,,,,,
2007,IL,Hydroelectric Conventional,"153,727",,,,,,
2007,IL,Natural Gas,"7,541,527",,,,,,
2007,IL,Nuclear,"95,728,845",,,,,,
2007,IL,Other,"20,978",,,,,,
2007,IL,Other Biomass,"620,325",,,,,,
2007,IL,Other Gases,"134,271",,,,,,
2007,IL,Petroleum,"131,667",,,,,,
2007,IL,Wind,"664,427",,,,,,
2007,IN,Total,"130,637,999",,,,,,
2007,IN,Coal,"122,802,897",,,,,,
2007,IN,Hydroelectric Conventional,"449,936",,,,,,
2007,IN,Natural Gas,"4,011,824",,,,,,
2007,IN,Other,"380,711",,,,,,
2007,IN,Other Biomass,"231,247",,,,,,
2007,IN,Other Gases,"2,591,406",,,,,,
2007,IN,Petroleum,"169,977",,,,,,
2007,KS,Total,"50,122,196",,,,,,
2007,KS,Coal,"36,250,263",,,,,,
2007,KS,Hydroelectric Conventional,"10,501",,,,,,
2007,KS,Natural Gas,"2,132,609",,,,,,
2007,KS,Nuclear,"10,369,136",,,,,,
2007,KS,Petroleum,"207,149",,,,,,
2007,KS,Wind,"1,152,538",,,,,,
2007,KY,Total,"97,225,319",,,,,,
2007,KY,Coal,"90,483,059",,,,,,
2007,KY,Hydroelectric Conventional,"1,668,587",,,,,,
2007,KY,Natural Gas,"1,796,337",,,,,,
2007,KY,Other,"15,669",,,,,,
2007,KY,Other Biomass,"95,413",,,,,,
2007,KY,Other Gases,"4,745",,,,,,
2007,KY,Petroleum,"2,791,299",,,,,,
2007,KY,Wood and Wood Derived Fuels,"370,210",,,,,,
2007,LA,Total,"92,578,329",,,,,,
2007,LA,Coal,"23,051,183",,,,,,
2007,LA,Hydroelectric Conventional,"826,642",,,,,,
2007,LA,Natural Gas,"43,915,015",,,,,,
2007,LA,Nuclear,"17,077,572",,,,,,
2007,LA,Other,"666,404",,,,,,
2007,LA,Other Biomass,"81,512",,,,,,
2007,LA,Other Gases,"1,810,997",,,,,,
2007,LA,Petroleum,"2,250,633",,,,,,
2007,LA,Wood and Wood Derived Fuels,"2,898,371",,,,,,
2007,MA,Total,"47,075,975",,,,,,
2007,MA,Coal,"12,024,347",,,,,,
2007,MA,Hydroelectric Conventional,"797,482",,,,,,
2007,MA,Natural Gas,"24,925,043",,,,,,
2007,MA,Nuclear,"5,119,789",,,,,,
2007,MA,Other,"748,033",,,,,,
2007,MA,Other Biomass,"1,121,067",,,,,,
2007,MA,Petroleum,"3,051,604",,,,,,
2007,MA,Pumped Storage,"-830,547",,,,,,
2007,MA,Wood and Wood Derived Fuels,"119,157",,,,,,
2007,MD,Total,"50,197,924",,,,,,
2007,MD,Coal,"29,699,186",,,,,,
2007,MD,Hydroelectric Conventional,"1,652,216",,,,,,
2007,MD,Natural Gas,"2,240,927",,,,,,
2007,MD,Nuclear,"14,353,192",,,,,,
2007,MD,Other,"286,550",,,,,,
2007,MD,Other Biomass,"400,364",,,,,,
2007,MD,Other Gases,"377,560",,,,,,
2007,MD,Petroleum,"984,831",,,,,,
2007,MD,Wood and Wood Derived Fuels,"203,097",,,,,,
2007,ME,Total,"16,128,567",,,,,,
2007,ME,Coal,"375,577",,,,,,
2007,ME,Hydroelectric Conventional,"3,738,168",,,,,,
2007,ME,Natural Gas,"6,674,594",,,,,,
2007,ME,Other,"314,872",,,,,,
2007,ME,Other Biomass,"260,343",,,,,,
2007,ME,Petroleum,"818,377",,,,,,
2007,ME,Wind,"99,071",,,,,,
2007,ME,Wood and Wood Derived Fuels,"3,847,566",,,,,,
2007,MI,Total,"119,309,936",,,,,,
2007,MI,Coal,"70,810,599",,,,,,
2007,MI,Hydroelectric Conventional,"1,269,989",,,,,,
2007,MI,Natural Gas,"13,140,984",,,,,,
2007,MI,Nuclear,"31,516,953",,,,,,
2007,MI,Other,"302,966",,,,,,
2007,MI,Other Biomass,"721,822",,,,,,
2007,MI,Other Gases,"282,414",,,,,,
2007,MI,Petroleum,"698,525",,,,,,
2007,MI,Pumped Storage,"-1,129,241",,,,,,
2007,MI,Wind,"2,723",,,,,,
2007,MI,Wood and Wood Derived Fuels,"1,692,202",,,,,,
2007,MN,Total,"54,477,646",,,,,,
2007,MN,Coal,"32,190,373",,,,,,
2007,MN,Hydroelectric Conventional,"653,822",,,,,,
2007,MN,Natural Gas,"3,842,477",,,,,,
2007,MN,Nuclear,"13,103,000",,,,,,
2007,MN,Other,"324,895",,,,,,
2007,MN,Other Biomass,"566,371",,,,,,
2007,MN,Other Gases,"25,844",,,,,,
2007,MN,Petroleum,"404,599",,,,,,
2007,MN,Wind,"2,638,812",,,,,,
2007,MN,Wood and Wood Derived Fuels,"727,455",,,,,,
2007,MO,Total,"91,153,081",,,,,,
2007,MO,Coal,"75,084,154",,,,,,
2007,MO,Hydroelectric Conventional,"1,204,326",,,,,,
2007,MO,Natural Gas,"4,979,379",,,,,,
2007,MO,Nuclear,"9,371,955",,,,,,
2007,MO,Other,"36,685",,,,,,
2007,MO,Other Biomass,"29,189",,,,,,
2007,MO,Other Gases,"3,400",,,,,,
2007,MO,Petroleum,"60,401",,,,,,
2007,MO,Pumped Storage,"383,473",,,,,,
2007,MO,Wood and Wood Derived Fuels,120,,,,,,
2007,MS,Total,"50,043,686",,,,,,
2007,MS,Coal,"17,407,325",,,,,,
2007,MS,Natural Gas,"21,335,173",,,,,,
2007,MS,Nuclear,"9,358,784",,,,,,
2007,MS,Other,"7,344",,,,,,
2007,MS,Other Biomass,"5,017",,,,,,
2007,MS,Other Gases,"42,325",,,,,,
2007,MS,Petroleum,"399,370",,,,,,
2007,MS,Wood and Wood Derived Fuels,"1,488,348",,,,,,
2007,MT,Total,"28,931,493",,,,,,
2007,MT,Coal,"18,356,775",,,,,,
2007,MT,Hydroelectric Conventional,"9,364,336",,,,,,
2007,MT,Natural Gas,"105,974",,,,,,
2007,MT,Other Gases,"19,011",,,,,,
2007,MT,Petroleum,"478,677",,,,,,
2007,MT,Wind,"495,776",,,,,,
2007,MT,Wood and Wood Derived Fuels,"110,945",,,,,,
2007,NC,Total,"130,115,301",,,,,,
2007,NC,Coal,"79,983,038",,,,,,
2007,NC,Hydroelectric Conventional,"2,984,159",,,,,,
2007,NC,Natural Gas,"4,456,643",,,,,,
2007,NC,Nuclear,"40,044,705",,,,,,
2007,NC,Other,"341,852",,,,,,
2007,NC,Other Biomass,"86,845",,,,,,
2007,NC,Other Gases,0,,,,,,
2007,NC,Petroleum,"495,689",,,,,,
2007,NC,Pumped Storage,"136,996",,,,,,
2007,NC,Wood and Wood Derived Fuels,"1,585,374",,,,,,
2007,ND,Total,"31,224,105",,,,,,
2007,ND,Coal,"29,163,553",,,,,,
2007,ND,Hydroelectric Conventional,"1,305,393",,,,,,
2007,ND,Natural Gas,"16,574",,,,,,
2007,ND,Other,973,,,,,,
2007,ND,Other Biomass,"13,507",,,,,,
2007,ND,Other Gases,"52,515",,,,,,
2007,ND,Petroleum,"50,818",,,,,,
2007,ND,Wind,"620,772",,,,,,
2007,NE,Total,"32,442,699",,,,,,
2007,NE,Coal,"19,629,911",,,,,,
2007,NE,Hydroelectric Conventional,"347,444",,,,,,
2007,NE,Natural Gas,"1,110,020",,,,,,
2007,NE,Nuclear,"11,041,532",,,,,,
2007,NE,Other Biomass,"61,259",,,,,,
2007,NE,Other Gases,0,,,,,,
2007,NE,Petroleum,"35,767",,,,,,
2007,NE,Wind,"216,765",,,,,,
2007,NH,Total,"23,277,171",,,,,,
2007,NH,Coal,"3,927,415",,,,,,
2007,NH,Hydroelectric Conventional,"1,265,229",,,,,,
2007,NH,Natural Gas,"5,754,015",,,,,,
2007,NH,Nuclear,"10,763,884",,,,,,
2007,NH,Other,"58,561",,,,,,
2007,NH,Other Biomass,"152,816",,,,,,
2007,NH,Petroleum,"384,795",,,,,,
2007,NH,Wood and Wood Derived Fuels,"970,456",,,,,,
2007,NJ,Total,"62,671,245",,,,,,
2007,NJ,Coal,"10,210,670",,,,,,
2007,NJ,Hydroelectric Conventional,"20,909",,,,,,
2007,NJ,Natural Gas,"18,752,332",,,,,,
2007,NJ,Nuclear,"32,010,376",,,,,,
2007,NJ,Other,"488,994",,,,,,
2007,NJ,Other Biomass,"823,166",,,,,,
2007,NJ,Other Gases,"160,549",,,,,,
2007,NJ,Petroleum,"452,771",,,,,,
2007,NJ,Pumped Storage,"-268,934",,,,,,
2007,NJ,Wind,"20,412",,,,,,
2007,NM,Total,"35,985,333",,,,,,
2007,NM,Coal,"27,603,647",,,,,,
2007,NM,Hydroelectric Conventional,"267,978",,,,,,
2007,NM,Natural Gas,"6,660,004",,,,,,
2007,NM,Other Biomass,"15,994",,,,,,
2007,NM,Petroleum,"44,471",,,,,,
2007,NM,Wind,"1,393,239",,,,,,
2007,NV,Total,"32,669,736",,,,,,
2007,NV,Coal,"7,090,911",,,,,,
2007,NV,Geothermal,"1,252,691",,,,,,
2007,NV,Hydroelectric Conventional,"2,003,191",,,,,,
2007,NV,Natural Gas,"22,263,270",,,,,,
2007,NV,Other Gases,"4,256",,,,,,
2007,NV,Petroleum,"11,450",,,,,,
2007,NV,Solar Thermal and Photovoltaic,"43,967",,,,,,
2007,NY,Total,"145,878,687",,,,,,
2007,NY,Coal,"21,405,542",,,,,,
2007,NY,Hydroelectric Conventional,"25,252,555",,,,,,
2007,NY,Natural Gas,"45,633,631",,,,,,
2007,NY,Nuclear,"42,452,854",,,,,,
2007,NY,Other,"932,292",,,,,,
2007,NY,Other Biomass,"1,449,346",,,,,,
2007,NY,Petroleum,"8,195,109",,,,,,
2007,NY,Pumped Storage,"-768,380",,,,,,
2007,NY,Wind,"833,476",,,,,,
2007,NY,Wood and Wood Derived Fuels,"492,261",,,,,,
2007,OH,Total,"155,155,545",,,,,,
2007,OH,Coal,"133,130,679",,,,,,
2007,OH,Hydroelectric Conventional,"410,436",,,,,,
2007,OH,Natural Gas,"3,974,897",,,,,,
2007,OH,Nuclear,"15,764,049",,,,,,
2007,OH,Other,"3,322",,,,,,
2007,OH,Other Biomass,"21,017",,,,,,
2007,OH,Other Gases,"289,273",,,,,,
2007,OH,Petroleum,"1,147,746",,,,,,
2007,OH,Wind,"14,748",,,,,,
2007,OH,Wood and Wood Derived Fuels,"399,378",,,,,,
2007,OK,Total,"72,819,095",,,,,,
2007,OK,Coal,"34,437,937",,,,,,
2007,OK,Hydroelectric Conventional,"3,065,862",,,,,,
2007,OK,Natural Gas,"33,143,911",,,,,,
2007,OK,Other,"25,269",,,,,,
2007,OK,Other Biomass,"3,721",,,,,,
2007,OK,Other Gases,"22,474",,,,,,
2007,OK,Petroleum,"160,488",,,,,,
2007,OK,Pumped Storage,"-165,844",,,,,,
2007,OK,Wind,"1,849,144",,,,,,
2007,OK,Wood and Wood Derived Fuels,"276,133",,,,,,
2007,OR,Total,"55,077,794",,,,,,
2007,OR,Coal,"4,351,624",,,,,,
2007,OR,Hydroelectric Conventional,"33,587,439",,,,,,
2007,OR,Natural Gas,"14,857,668",,,,,,
2007,OR,Other,"38,483",,,,,,
2007,OR,Other Biomass,"138,733",,,,,,
2007,OR,Petroleum,"14,287",,,,,,
2007,OR,Wind,"1,246,994",,,,,,
2007,OR,Wood and Wood Derived Fuels,"842,565",,,,,,
2007,PA,Total,"226,088,340",,,,,,
2007,PA,Coal,"122,693,094",,,,,,
2007,PA,Hydroelectric Conventional,"2,235,982",,,,,,
2007,PA,Natural Gas,"19,197,600",,,,,,
2007,PA,Nuclear,"77,376,316",,,,,,
2007,PA,Other,"743,948",,,,,,
2007,PA,Other Biomass,"1,456,611",,,,,,
2007,PA,Other Gases,"533,986",,,,,,
2007,PA,Petroleum,"1,484,074",,,,,,
2007,PA,Pumped Storage,"-722,855",,,,,,
2007,PA,Wind,"470,018",,,,,,
2007,PA,Wood and Wood Derived Fuels,"619,567",,,,,,
2007,RI,Total,"7,049,844",,,,,,
2007,RI,Hydroelectric Conventional,"4,364",,,,,,
2007,RI,Natural Gas,"6,856,772",,,,,,
2007,RI,Other Biomass,"154,757",,,,,,
2007,RI,Petroleum,"33,951",,,,,,
2007,SC,Total,"103,402,142",,,,,,
2007,SC,Coal,"41,582,670",,,,,,
2007,SC,Hydroelectric Conventional,"1,555,912",,,,,,
2007,SC,Natural Gas,"5,964,558",,,,,,
2007,SC,Nuclear,"53,199,914",,,,,,
2007,SC,Other,"96,366",,,,,,
2007,SC,Other Biomass,"100,602",,,,,,
2007,SC,Other Gases,15,,,,,,
2007,SC,Petroleum,"217,287",,,,,,
2007,SC,Pumped Storage,"-1,210,614",,,,,,
2007,SC,Wood and Wood Derived Fuels,"1,895,432",,,,,,
2007,SD,Total,"6,136,605",,,,,,
2007,SD,Coal,"2,655,334",,,,,,
2007,SD,Hydroelectric Conventional,"2,917,283",,,,,,
2007,SD,Natural Gas,"351,042",,,,,,
2007,SD,Other,26,,,,,,
2007,SD,Petroleum,"62,902",,,,,,
2007,SD,Wind,"150,018",,,,,,
2007,TN,Total,"95,113,409",,,,,,
2007,TN,Coal,"60,237,330",,,,,,
2007,TN,Hydroelectric Conventional,"4,939,601",,,,,,
2007,TN,Natural Gas,"721,838",,,,,,
2007,TN,Nuclear,"28,700,371",,,,,,
2007,TN,Other,"2,520",,,,,,
2007,TN,Other Biomass,"52,480",,,,,,
2007,TN,Other Gases,"13,488",,,,,,
2007,TN,Petroleum,"232,098",,,,,,
2007,TN,Pumped Storage,"-704,364",,,,,,
2007,TN,Wind,"49,937",,,,,,
2007,TN,Wood and Wood Derived Fuels,"868,110",,,,,,
2007,TX,Total,"405,492,296",,,,,,
2007,TX,Coal,"147,278,889",,,,,,
2007,TX,Hydroelectric Conventional,"1,644,437",,,,,,
2007,TX,Natural Gas,"199,531,281",,,,,,
2007,TX,Nuclear,"40,955,030",,,,,,
2007,TX,Other,"884,932",,,,,,
2007,TX,Other Biomass,"367,065",,,,,,
2007,TX,Other Gases,"3,601,211",,,,,,
2007,TX,Petroleum,"1,308,904",,,,,,
2007,TX,Wind,"9,006,383",,,,,,
2007,TX,Wood and Wood Derived Fuels,"914,164",,,,,,
2007,US-TOTAL,Total,"4,156,744,724",,,,,,
2007,US-TOTAL,Coal,"2,016,455,584",,,,,,
2007,US-TOTAL,Geothermal,"14,637,213",,,,,,
2007,US-TOTAL,Hydroelectric Conventional,"247,509,974",,,,,,
2007,US-TOTAL,Natural Gas,"896,589,791",,,,,,
2007,US-TOTAL,Nuclear,"806,424,753",,,,,,
2007,US-TOTAL,Other,"12,231,131",,,,,,
2007,US-TOTAL,Other Biomass,"16,524,554",,,,,,
2007,US-TOTAL,Other Gases,"13,453,354",,,,,,
2007,US-TOTAL,Petroleum,"65,738,978",,,,,,
2007,US-TOTAL,Pumped Storage,"-6,896,352",,,,,,
2007,US-TOTAL,Solar Thermal and Photovoltaic,"611,793",,,,,,
2007,US-TOTAL,Wind,"34,449,927",,,,,,
2007,US-TOTAL,Wood and Wood Derived Fuels,"39,014,024",,,,,,
2007,UT,Total,"45,372,575",,,,,,
2007,UT,Coal,"37,170,794",,,,,,
2007,UT,Geothermal,"163,925",,,,,,
2007,UT,Hydroelectric Conventional,"538,782",,,,,,
2007,UT,Natural Gas,"7,424,218",,,,,,
2007,UT,Other,"4,679",,,,,,
2007,UT,Other Biomass,"31,030",,,,,,
2007,UT,Other Gases,0,,,,,,
2007,UT,Petroleum,"39,147",,,,,,
2007,VA,Total,"78,360,507",,,,,,
2007,VA,Coal,"35,420,746",,,,,,
2007,VA,Hydroelectric Conventional,"1,248,264",,,,,,
2007,VA,Natural Gas,"10,903,840",,,,,,
2007,VA,Nuclear,"27,268,475",,,,,,
2007,VA,Other,"476,945",,,,,,
2007,VA,Other Biomass,"773,245",,,,,,
2007,VA,Petroleum,"2,096,949",,,,,,
2007,VA,Pumped Storage,"-1,620,283",,,,,,
2007,VA,Wood and Wood Derived Fuels,"1,792,326",,,,,,
2007,VT,Total,"5,823,582",,,,,,
2007,VT,Hydroelectric Conventional,"646,605",,,,,,
2007,VT,Natural Gas,"1,889",,,,,,
2007,VT,Nuclear,"4,703,728",,,,,,
2007,VT,Petroleum,"7,811",,,,,,
2007,VT,Wind,"10,511",,,,,,
2007,VT,Wood and Wood Derived Fuels,"453,038",,,,,,
2007,WA,Total,"106,990,217",,,,,,
2007,WA,Coal,"8,556,816",,,,,,
2007,WA,Hydroelectric Conventional,"78,829,195",,,,,,
2007,WA,Natural Gas,"7,287,394",,,,,,
2007,WA,Nuclear,"8,108,560",,,,,,
2007,WA,Other,"62,370",,,,,,
2007,WA,Other Biomass,"176,351",,,,,,
2007,WA,Other Gases,"333,773",,,,,,
2007,WA,Petroleum,"37,042",,,,,,
2007,WA,Pumped Storage,"44,512",,,,,,
2007,WA,Wind,"2,437,823",,,,,,
2007,WA,Wood and Wood Derived Fuels,"1,116,380",,,,,,
2007,WI,Total,"63,390,630",,,,,,
2007,WI,Coal,"40,028,250",,,,,,
2007,WI,Hydroelectric Conventional,"1,516,083",,,,,,
2007,WI,Natural Gas,"6,488,750",,,,,,
2007,WI,Nuclear,"12,910,319",,,,,,
2007,WI,Other,"104,297",,,,,,
2007,WI,Other Biomass,"435,156",,,,,,
2007,WI,Petroleum,"1,013,414",,,,,,
2007,WI,Wind,"109,283",,,,,,
2007,WI,Wood and Wood Derived Fuels,"785,079",,,,,,
2007,WV,Total,"93,933,109",,,,,,
2007,WV,Coal,"91,866,265",,,,,,
2007,WV,Hydroelectric Conventional,"1,254,397",,,,,,
2007,WV,Natural Gas,"388,794",,,,,,
2007,WV,Other,471,,,,,,
2007,WV,Other Biomass,0,,,,,,
2007,WV,Other Gases,"55,676",,,,,,
2007,WV,Petroleum,"199,919",,,,,,
2007,WV,Wind,"167,588",,,,,,
2007,WV,Wood and Wood Derived Fuels,0,,,,,,
2007,WY,Total,"45,633,486",,,,,,
2007,WY,Coal,"43,126,809",,,,,,
2007,WY,Hydroelectric Conventional,"729,424",,,,,,
2007,WY,Natural Gas,"594,026",,,,,,
2007,WY,Other,"69,034",,,,,,
2007,WY,Other Gases,"312,091",,,,,,
2007,WY,Petroleum,"47,222",,,,,,
2007,WY,Wind,"754,881",,,,,,
2008,AK,Total,"6,774,834",,,,,,
2008,AK,Coal,"617,897",,,,,,
2008,AK,Hydroelectric Conventional,"1,171,801",,,,,,
2008,AK,Natural Gas,"4,002,472",,,,,,
2008,AK,Other,0,,,,,,
2008,AK,Other Biomass,"4,682",,,,,,
2008,AK,Petroleum,"977,915",,,,,,
2008,AK,Wind,68,,,,,,
2008,AK,Wood and Wood Derived Fuels,0,,,,,,
2008,AL,Total,"145,869,895",,,,,,
2008,AL,Coal,"74,604,648",,,,,,
2008,AL,Hydroelectric Conventional,"6,136,148",,,,,,
2008,AL,Natural Gas,"22,362,919",,,,,,
2008,AL,Nuclear,"38,992,641",,,,,,
2008,AL,Other,"8,222",,,,,,
2008,AL,Other Biomass,"33,698",,,,,,
2008,AL,Other Gases,"203,739",,,,,,
2008,AL,Petroleum,"204,265",,,,,,
2008,AL,Wood and Wood Derived Fuels,"3,323,616",,,,,,
2008,AR,Total,"55,050,528",,,,,,
2008,AR,Coal,"26,114,654",,,,,,
2008,AR,Hydroelectric Conventional,"4,660,297",,,,,,
2008,AR,Natural Gas,"8,461,073",,,,,,
2008,AR,Nuclear,"14,168,091",,,,,,
2008,AR,Other,"22,397",,,,,,
2008,AR,Other Biomass,"46,770",,,,,,
2008,AR,Petroleum,"63,625",,,,,,
2008,AR,Pumped Storage,"47,557",,,,,,
2008,AR,Wood and Wood Derived Fuels,"1,466,063",,,,,,
2008,AZ,Total,"119,459,172",,,,,,
2008,AZ,Coal,"43,840,260",,,,,,
2008,AZ,Hydroelectric Conventional,"7,285,902",,,,,,
2008,AZ,Natural Gas,"38,822,429",,,,,,
2008,AZ,Nuclear,"29,250,496",,,,,,
2008,AZ,Other Biomass,"22,986",,,,,,
2008,AZ,Petroleum,"51,897",,,,,,
2008,AZ,Pumped Storage,"94,530",,,,,,
2008,AZ,Solar Thermal and Photovoltaic,"14,724",,,,,,
2008,AZ,Wood and Wood Derived Fuels,"75,947",,,,,,
2008,CA,Total,"207,984,263",,,,,,
2008,CA,Coal,"2,280,401",,,,,,
2008,CA,Geothermal,"12,883,000",,,,,,
2008,CA,Hydroelectric Conventional,"24,127,810",,,,,,
2008,CA,Natural Gas,"119,991,737",,,,,,
2008,CA,Nuclear,"32,482,351",,,,,,
2008,CA,Other,"570,311",,,,,,
2008,CA,Other Biomass,"2,361,946",,,,,,
2008,CA,Other Gases,"1,684,863",,,,,,
2008,CA,Petroleum,"1,741,590",,,,,,
2008,CA,Pumped Storage,"321,263",,,,,,
2008,CA,Solar Thermal and Photovoltaic,"670,481",,,,,,
2008,CA,Wind,"5,384,955",,,,,,
2008,CA,Wood and Wood Derived Fuels,"3,483,555",,,,,,
2008,CO,Total,"53,441,594",,,,,,
2008,CO,Coal,"34,827,545",,,,,,
2008,CO,Hydroelectric Conventional,"2,039,327",,,,,,
2008,CO,Natural Gas,"13,487,475",,,,,,
2008,CO,Other,"32,791",,,,,,
2008,CO,Other Biomass,"45,119",,,,,,
2008,CO,Other Gases,0,,,,,,
2008,CO,Petroleum,"19,113",,,,,,
2008,CO,Pumped Storage,"-249,108",,,,,,
2008,CO,Solar Thermal and Photovoltaic,"18,354",,,,,,
2008,CO,Wind,"3,220,843",,,,,,
2008,CO,Wood and Wood Derived Fuels,135,,,,,,
2008,CT,Total,"30,409,473",,,,,,
2008,CT,Coal,"4,386,608",,,,,,
2008,CT,Hydroelectric Conventional,"556,177",,,,,,
2008,CT,Natural Gas,"8,069,852",,,,,,
2008,CT,Nuclear,"15,432,946",,,,,,
2008,CT,Other,"709,734",,,,,,
2008,CT,Other Biomass,"731,881",,,,,,
2008,CT,Other Gases,0,,,,,,
2008,CT,Petroleum,"513,850",,,,,,
2008,CT,Pumped Storage,"6,791",,,,,,
2008,CT,Wood and Wood Derived Fuels,"1,633",,,,,,
2008,DC,Total,"72,316",,,,,,
2008,DC,Petroleum,"72,316",,,,,,
2008,DE,Total,"7,523,839",,,,,,
2008,DE,Coal,"5,266,915",,,,,,
2008,DE,Natural Gas,"1,387,009",,,,,,
2008,DE,Other,"10,941",,,,,,
2008,DE,Other Biomass,"163,375",,,,,,
2008,DE,Other Gases,"476,422",,,,,,
2008,DE,Petroleum,"219,177",,,,,,
2008,FL,Total,"219,636,818",,,,,,
2008,FL,Coal,"64,823,411",,,,,,
2008,FL,Hydroelectric Conventional,"206,158",,,,,,
2008,FL,Natural Gas,"103,363,123",,,,,,
2008,FL,Nuclear,"32,133,276",,,,,,
2008,FL,Other,"2,827,263",,,,,,
2008,FL,Other Biomass,"2,334,127",,,,,,
2008,FL,Other Gases,"9,977",,,,,,
2008,FL,Petroleum,"11,970,743",,,,,,
2008,FL,Wood and Wood Derived Fuels,"1,968,741",,,,,,
2008,GA,Total,"136,173,395",,,,,,
2008,GA,Coal,"85,491,258",,,,,,
2008,GA,Hydroelectric Conventional,"2,144,618",,,,,,
2008,GA,Natural Gas,"13,428,412",,,,,,
2008,GA,Nuclear,"31,691,095",,,,,,
2008,GA,Other,"51,404",,,,,,
2008,GA,Other Biomass,"121,685",,,,,,
2008,GA,Petroleum,"741,561",,,,,,
2008,GA,Pumped Storage,"-156,922",,,,,,
2008,GA,Wood and Wood Derived Fuels,"2,660,285",,,,,,
2008,HI,Total,"11,376,385",,,,,,
2008,HI,Coal,"1,647,592",,,,,,
2008,HI,Geothermal,"234,333",,,,,,
2008,HI,Hydroelectric Conventional,"84,343",,,,,,
2008,HI,Other,"159,146",,,,,,
2008,HI,Other Biomass,"302,423",,,,,,
2008,HI,Other Gases,"38,572",,,,,,
2008,HI,Petroleum,"8,669,934",,,,,,
2008,HI,Solar Thermal and Photovoltaic,18,,,,,,
2008,HI,Wind,"240,023",,,,,,
2008,IA,Total,"53,086,786",,,,,,
2008,IA,Coal,"40,410,107",,,,,,
2008,IA,Hydroelectric Conventional,"819,047",,,,,,
2008,IA,Natural Gas,"2,163,191",,,,,,
2008,IA,Nuclear,"5,282,202",,,,,,
2008,IA,Other,13,,,,,,
2008,IA,Other Biomass,"167,264",,,,,,
2008,IA,Petroleum,"161,127",,,,,,
2008,IA,Wind,"4,083,787",,,,,,
2008,IA,Wood and Wood Derived Fuels,49,,,,,,
2008,ID,Total,"11,970,553",,,,,,
2008,ID,Coal,"90,449",,,,,,
2008,ID,Geothermal,"85,547",,,,,,
2008,ID,Hydroelectric Conventional,"9,362,501",,,,,,
2008,ID,Natural Gas,"1,699,553",,,,,,
2008,ID,Other,"69,517",,,,,,
2008,ID,Petroleum,120,,,,,,
2008,ID,Wind,"207,472",,,,,,
2008,ID,Wood and Wood Derived Fuels,"455,393",,,,,,
2008,IL,Total,"199,475,178",,,,,,
2008,IL,Coal,"96,644,038",,,,,,
2008,IL,Hydroelectric Conventional,"138,549",,,,,,
2008,IL,Natural Gas,"4,259,870",,,,,,
2008,IL,Nuclear,"95,151,694",,,,,,
2008,IL,Other,"49,448",,,,,,
2008,IL,Other Biomass,"697,370",,,,,,
2008,IL,Other Gases,"53,874",,,,,,
2008,IL,Petroleum,"142,728",,,,,,
2008,IL,Wind,"2,336,996",,,,,,
2008,IL,Wood and Wood Derived Fuels,612,,,,,,
2008,IN,Total,"129,510,294",,,,,,
2008,IN,Coal,"122,036,086",,,,,,
2008,IN,Hydroelectric Conventional,"436,780",,,,,,
2008,IN,Natural Gas,"3,636,303",,,,,,
2008,IN,Other,"355,684",,,,,,
2008,IN,Other Biomass,"273,038",,,,,,
2008,IN,Other Gases,"2,355,804",,,,,,
2008,IN,Petroleum,"178,244",,,,,,
2008,IN,Wind,"238,356",,,,,,
2008,KS,Total,"46,630,321",,,,,,
2008,KS,Coal,"34,003,262",,,,,,
2008,KS,Hydroelectric Conventional,"10,574",,,,,,
2008,KS,Natural Gas,"2,229,723",,,,,,
2008,KS,Nuclear,"8,497,160",,,,,,
2008,KS,Petroleum,"130,190",,,,,,
2008,KS,Wind,"1,759,412",,,,,,
2008,KY,Total,"97,863,340",,,,,,
2008,KY,Coal,"91,620,588",,,,,,
2008,KY,Hydroelectric Conventional,"1,917,470",,,,,,
2008,KY,Natural Gas,"978,692",,,,,,
2008,KY,Other,"8,697",,,,,,
2008,KY,Other Biomass,"108,880",,,,,,
2008,KY,Other Gases,"3,835",,,,,,
2008,KY,Petroleum,"2,874,440",,,,,,
2008,KY,Wood and Wood Derived Fuels,"350,740",,,,,,
2008,LA,Total,"92,453,141",,,,,,
2008,LA,Coal,"24,100,042",,,,,,
2008,LA,Hydroelectric Conventional,"1,064,373",,,,,,
2008,LA,Natural Gas,"45,344,386",,,,,,
2008,LA,Nuclear,"15,370,988",,,,,,
2008,LA,Other,"457,607",,,,,,
2008,LA,Other Biomass,"70,886",,,,,,
2008,LA,Other Gases,"1,101,057",,,,,,
2008,LA,Petroleum,"2,305,013",,,,,,
2008,LA,Wood and Wood Derived Fuels,"2,638,789",,,,,,
2008,MA,Total,"42,505,478",,,,,,
2008,MA,Coal,"10,628,688",,,,,,
2008,MA,Hydroelectric Conventional,"1,155,811",,,,,,
2008,MA,Natural Gas,"21,514,434",,,,,,
2008,MA,Nuclear,"5,868,639",,,,,,
2008,MA,Other,"772,928",,,,,,
2008,MA,Other Biomass,"1,129,046",,,,,,
2008,MA,Petroleum,"2,107,999",,,,,,
2008,MA,Pumped Storage,"-798,400",,,,,,
2008,MA,Solar Thermal and Photovoltaic,80,,,,,,
2008,MA,Wind,"3,672",,,,,,
2008,MA,Wood and Wood Derived Fuels,"122,580",,,,,,
2008,MD,Total,"47,360,953",,,,,,
